Customer ID,Country/Region,City,State/Province,Postal Code,Region
133270,United States,Rochester,New York,14609,Atlantic
106971,United States,Buffalo Grove,Illinois,60089,Interior
116568,United States,Deltona,Florida,32725,Gulf
165813,United States,Salem,Oregon,97301,Pacific
160787,United States,Philadelphia,Pennsylvania,19143,Atlantic
157014,United States,Columbus,Ohio,43229,Atlantic
105473,United States,Seattle,Washington,98115,Pacific
101966,United States,Houston,Texas,77036,Interior
117660,United States,Columbus,Ohio,43229,Atlantic
152968,United States,Harrisonburg,Virginia,22801,Gulf
138527,United States,Cary,North Carolina,27511,Gulf
106215,United States,Philadelphia,Pennsylvania,19143,Atlantic
114370,United States,Chicago,Illinois,60623,Interior
149006,United States,Brentwood,California,94513,Pacific
118339,United States,Lakeville,Minnesota,55044,Interior
103940,United States,Seattle,Washington,98103,Pacific
169943,United States,New York City,New York,10011,Atlantic
131625,United States,New York City,New York,10009,Atlantic
163405,United States,Los Angeles,California,90049,Pacific
105207,United States,Broken Arrow,Oklahoma,74012,Interior
137204,United States,Los Angeles,California,90045,Pacific
128076,United States,San Diego,California,92105,Pacific
132199,United States,Philadelphia,Pennsylvania,19134,Atlantic
144883,United States,Roseville,Minnesota,55113,Interior
136658,United States,New York City,New York,10024,Atlantic
158386,United States,Richmond,Kentucky,40475,Gulf
154655,United States,Chicago,Illinois,60623,Interior
160535,United States,Plainfield,New Jersey,07060,Atlantic
108364,United States,Chicago,Illinois,60623,Interior
143084,United States,Los Angeles,California,90008,Pacific
151596,United States,Cranston,Rhode Island,02920,Atlantic
134971,United States,Peoria,Illinois,61604,Interior
160325,Canada,Montreal,Quebec,H1C,Atlantic
137911,United States,Jacksonville,North Carolina,28540,Gulf
146990,United States,New York City,New York,10024,Atlantic
162992,United States,Los Angeles,California,90008,Pacific
138219,United States,Los Angeles,California,90049,Pacific
148180,United States,Oxnard,California,93030,Pacific
156811,United States,San Francisco,California,94122,Pacific
105445,United States,Louisville,Colorado,80027,Pacific
161851,United States,Miami,Florida,33180,Gulf
137365,United States,El Paso,Texas,79907,Interior
135377,United States,New York City,New York,10024,Atlantic
158491,United States,Los Angeles,California,90008,Pacific
154767,United States,Paterson,New Jersey,07501,Atlantic
156139,United States,San Francisco,California,94109,Pacific
154851,United States,Lancaster,Pennsylvania,17602,Atlantic
128629,United States,Columbus,Georgia,31907,Gulf
147564,United States,New York City,New York,10011,Atlantic
112508,United States,Coral Springs,Florida,33065,Gulf
166219,United States,Dallas,Texas,75081,Interior
158211,United States,Philadelphia,Pennsylvania,19143,Atlantic
142902,United States,Arvada,Colorado,80004,Pacific
115574,United States,Chicago,Illinois,60623,Interior
130036,United States,Philadelphia,Pennsylvania,19120,Atlantic
140907,United States,Seattle,Washington,98103,Pacific
167150,United States,San Diego,California,92037,Pacific
146626,United States,Anaheim,California,92804,Pacific
101462,United States,Los Angeles,California,90045,Pacific
135174,United States,Troy,Ohio,45373,Atlantic
141551,United States,Broken Arrow,Oklahoma,74012,Interior
116442,United States,Los Angeles,California,90004,Pacific
142888,United States,Spokane,Washington,99207,Pacific
153976,United States,Evanston,Illinois,60201,Interior
142398,United States,Los Angeles,California,90036,Pacific
150483,United States,Decatur,Illinois,62521,Interior
142895,United States,Concord,North Carolina,28027,Gulf
154760,United States,Philadelphia,Pennsylvania,19140,Atlantic
137505,United States,Los Angeles,California,90008,Pacific
156664,United States,Columbus,Ohio,43229,Atlantic
148194,United States,Seattle,Washington,98105,Pacific
143581,United States,Columbus,Georgia,31907,Gulf
168130,United States,New York City,New York,10011,Atlantic
107440,United States,Lakewood,New Jersey,08701,Atlantic
149965,United States,Oklahoma City,Oklahoma,73120,Interior
134712,United States,Skokie,Illinois,60076,Interior
142475,United States,New York City,New York,10011,Atlantic
116288,United States,San Francisco,California,94122,Pacific
160633,United States,Bowling Green,Ohio,43402,Atlantic
112347,United States,Denver,Colorado,80219,Pacific
149524,United States,Philadelphia,Pennsylvania,19140,Atlantic
107398,United States,Columbus,Ohio,43229,Atlantic
106376,United States,Gilbert,Arizona,85234,Pacific
109015,United States,New York City,New York,10011,Atlantic
105900,United States,Columbus,Indiana,47201,Interior
109610,United States,Louisville,Kentucky,40214,Gulf
126032,United States,Philadelphia,Pennsylvania,19143,Atlantic
126725,United States,San Diego,California,92105,Pacific
101791,United States,Chicago,Illinois,60623,Interior
103373,United States,Cleveland,Ohio,44105,Atlantic
133690,United States,Denver,Colorado,80219,Pacific
126137,United States,Los Angeles,California,90032,Pacific
156748,United States,Detroit,Michigan,48227,Interior
135069,United States,Philadelphia,Pennsylvania,19143,Atlantic
123778,United States,San Francisco,California,94122,Pacific
130631,United States,Edmonds,Washington,98026,Pacific
122371,United States,San Diego,California,92037,Pacific
135279,United States,New York City,New York,10011,Atlantic
166954,United States,San Gabriel,California,91776,Pacific
138002,United States,Seattle,Washington,98103,Pacific
103723,United States,Seattle,Washington,98105,Pacific
153612,United States,Superior,Wisconsin,54880,Interior
115994,United States,Costa Mesa,California,92627,Pacific
107769,United States,Garden City,Kansas,67846,Interior
111325,United States,Altoona,Pennsylvania,16602,Atlantic
120502,United States,Los Angeles,California,90036,Pacific
110016,United States,Detroit,Michigan,48227,Interior
126935,United States,San Francisco,California,94109,Pacific
117513,United States,Los Angeles,California,90004,Pacific
151946,United States,New York City,New York,10035,Atlantic
139283,United States,Detroit,Michigan,48227,Interior
106383,United States,Littleton,Colorado,80122,Pacific
163461,United States,Frankfort,Illinois,60423,Interior
165085,United States,Clinton,Maryland,20735,Atlantic
122511,United States,Philadelphia,Pennsylvania,19140,Atlantic
104780,United States,San Diego,California,92037,Pacific
146864,United States,New York City,New York,10024,Atlantic
148208,United States,Cleveland,Ohio,44105,Atlantic
117212,United States,Los Angeles,California,90036,Pacific
123029,United States,Los Angeles,California,90049,Pacific
121629,United States,Houston,Texas,77041,Interior
132626,United States,Clinton,Maryland,20735,Atlantic
125710,United States,Houston,Texas,77036,Interior
123358,United States,San Francisco,California,94122,Pacific
146423,United States,Milford,Connecticut,06460,Atlantic
161193,United States,Newark,Ohio,43055,Atlantic
158967,United States,Fort Lauderdale,Florida,33311,Gulf
103793,United States,Miami,Florida,33142,Gulf
156734,United States,Smyrna,Tennessee,37167,Gulf
168410,United States,Oceanside,New York,11572,Atlantic
123526,United States,Seattle,Washington,98103,Pacific
104220,United States,Des Moines,Iowa,50315,Interior
100391,United States,New York City,New York,10035,Atlantic
119634,United States,Raleigh,North Carolina,27604,Gulf
157413,United States,Philadelphia,Pennsylvania,19120,Atlantic
106565,United States,Milwaukee,Wisconsin,53209,Interior
137302,United States,San Diego,California,92105,Pacific
126844,United States,Houston,Texas,77070,Interior
101161,United States,New York City,New York,10024,Atlantic
127194,United States,New York City,New York,10024,Atlantic
159366,United States,Detroit,Michigan,48205,Interior
151855,United States,Greensboro,North Carolina,27405,Gulf
154074,United States,Spokane,Washington,99207,Pacific
109897,United States,San Francisco,California,94122,Pacific
167633,United States,Boynton Beach,Florida,33437,Gulf
116596,United States,New York City,New York,10011,Atlantic
120873,United States,Hampton,Virginia,23666,Gulf
106579,United States,Skokie,Illinois,60076,Interior
143343,United States,Los Angeles,California,90032,Pacific
167997,United States,Rapid City,South Dakota,57701,Interior
161452,United States,Los Angeles,California,90036,Pacific
105690,United States,Port Arthur,Texas,77642,Interior
157791,United States,Warwick,Rhode Island,02886,Atlantic
134649,United States,Hoover,Alabama,35244,Gulf
122112,United States,Lakewood,Ohio,44107,Atlantic
162621,United States,Houston,Texas,77036,Interior
168081,United States,Houston,Texas,77070,Interior
107328,United States,Los Angeles,California,90036,Pacific
164945,United States,New York City,New York,10009,Atlantic
125661,United States,Cleveland,Ohio,44105,Atlantic
128237,United States,San Francisco,California,94110,Pacific
111171,United States,Chicago,Illinois,60610,Interior
120362,United States,Provo,Utah,84604,Pacific
106894,United States,Springfield,Virginia,22153,Gulf
140053,United States,Farmington,New Mexico,87401,Pacific
122196,United States,Wilmington,Delaware,19805,Atlantic
169607,United States,New York City,New York,10024,Atlantic
106432,United States,Waco,Texas,76706,Interior
102610,United States,Chattanooga,Tennessee,37421,Gulf
150434,United States,Bristol,Connecticut,06010,Atlantic
116365,United States,San Antonio,Texas,78207,Interior
145366,United States,Cincinnati,Ohio,45231,Atlantic
120936,United States,Anaheim,California,92804,Pacific
140858,United States,Philadelphia,Pennsylvania,19140,Atlantic
145576,United States,Tampa,Florida,33614,Gulf
140200,United States,Mesa,Arizona,85204,Pacific
135853,United States,Detroit,Michigan,48205,Interior
132857,United States,Smyrna,Tennessee,37167,Gulf
122175,United States,Vineland,New Jersey,08360,Atlantic
145653,United States,Detroit,Michigan,48205,Interior
140004,United States,Hamilton,Ohio,45011,Atlantic
130869,United States,Cedar Hill,Texas,75104,Interior
146563,United States,Arlington,Texas,76017,Interior
121188,United States,Los Angeles,California,90049,Pacific
117583,United States,East Orange,New Jersey,07017,Atlantic
131282,United States,Waco,Texas,76706,Interior
100160,United States,Philadelphia,Pennsylvania,19134,Atlantic
144484,United States,San Francisco,California,94110,Pacific
152898,United States,Richmond,Virginia,23223,Gulf
102904,United States,Decatur,Alabama,35601,Gulf
136259,United States,Lakewood,Ohio,44107,Atlantic
113656,United States,Los Angeles,California,90036,Pacific
163398,United States,Chicago,Illinois,60653,Interior
139941,United States,Long Beach,New York,11561,Atlantic
147417,United States,Columbus,Ohio,43229,Atlantic
111374,United States,Philadelphia,Pennsylvania,19134,Atlantic
157896,United States,New York City,New York,10009,Atlantic
152660,United States,Chicago,Illinois,60610,Interior
104514,United States,Newark,Delaware,19711,Atlantic
113971,United States,Cuyahoga Falls,Ohio,44221,Atlantic
100146,United States,Camarillo,California,93010,Pacific
111094,United States,Franklin,Massachusetts,02038,Atlantic
165505,United States,Burlington,Vermont,05401,Atlantic
147585,United States,San Francisco,California,94110,Pacific
161046,United States,Southaven,Mississippi,38671,Gulf
136826,United States,Chapel Hill,North Carolina,27514,Gulf
136399,United States,Los Angeles,California,90049,Pacific
104297,United States,Cleveland,Ohio,44105,Atlantic
113040,United States,Los Angeles,California,90045,Pacific
108532,United States,Detroit,Michigan,48234,Interior
129308,United States,Philadelphia,Pennsylvania,19120,Atlantic
161781,United States,Columbus,Indiana,47201,Interior
141726,United States,San Diego,California,92105,Pacific
121797,United States,Los Angeles,California,90049,Pacific
122623,United States,El Paso,Texas,79907,Interior
132906,United States,Los Angeles,California,90004,Pacific
130078,United States,Oklahoma City,Oklahoma,73120,Interior
148201,United States,Seattle,Washington,98103,Pacific
146185,United States,Houston,Texas,77095,Interior
103527,United States,Chicago,Illinois,60653,Interior
166891,United States,New York City,New York,10024,Atlantic
161634,United States,Chesapeake,Virginia,23320,Gulf
147879,United States,Owensboro,Kentucky,42301,Gulf
145730,United States,San Antonio,Texas,78207,Interior
131380,United States,Los Angeles,California,90032,Pacific
155474,United States,Seattle,Washington,98105,Pacific
155992,United States,La Porte,Indiana,46350,Interior
119914,United States,Westminster,California,92683,Pacific
161410,United States,Philadelphia,Pennsylvania,19143,Atlantic
107888,United States,Seattle,Washington,98103,Pacific
152695,United States,Fairfield,Connecticut,06824,Atlantic
143714,United States,Philadelphia,Pennsylvania,19120,Atlantic
135265,United States,Los Angeles,California,90045,Pacific
154690,United States,Fayetteville,North Carolina,28314,Gulf
106691,United States,Houston,Texas,77070,Interior
155866,United States,New York City,New York,10011,Atlantic
166695,Canada,Vancouver,British Columbia,V6Z,Pacific
150791,United States,New York City,New York,10024,Atlantic
